#! FIELDS phi ffphir
#! SET normalisation  1.000000
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  600
#! SET periodic_phi true
 -1.947787 89.204019
 -1.937315 90.106372
 -1.926843 90.932108
 -1.916372 91.838032
 -1.905900 92.647341
 -1.895428 93.535228
 -1.884956 94.361141
 -1.874484 95.244717
 -1.864012 96.094909
 -1.853540 96.931273
 -1.843068 97.800677
 -1.832596 98.591867
 -1.822124 99.452147
 -1.811652 100.305305
 -1.801180 101.190538
 -1.790708 101.923321
 -1.780236 102.782155
 -1.769764 103.580097
 -1.759292 104.409320
 -1.748820 105.232729
 -1.738348 105.995164
 -1.727876 106.781630
 -1.717404 107.590851
 -1.706932 108.395025
 -1.696460 109.227222
 -1.685988 109.995932
 -1.675516 110.674327
 -1.665044 111.433888
 -1.654572 112.134350
 -1.644100 112.880715
 -1.633628 113.491449
 -1.623156 114.043240
 -1.612684 114.613485
 -1.602212 114.848750
 -1.591740 114.839877
 -1.581268 114.919049
 -1.570796 114.501335
 -1.560324 114.050752
 -1.549852 113.410301
 -1.539380 112.754972
 -1.528908 112.049253
 -1.518436 111.348613
 -1.507964 110.570160
 -1.497492 109.794230
 -1.487021 109.027671
 -1.476549 108.202929
 -1.466077 107.376250
 -1.455605 106.547456
 -1.445133 105.731631
 -1.434661 104.916342
 -1.424189 104.092031
 -1.413717 103.220344
 -1.403245 102.364932
 -1.392773 101.527398
 -1.382301 100.657108
 -1.371829 99.763847
 -1.361357 98.950841
 -1.350885 98.038887
 -1.340413 97.226573
 -1.329941 96.364815
 -1.319469 95.433272
 -1.308997 94.575159
 -1.298525 93.708114
 -1.288053 92.778506
 -1.277581 91.920345
 -1.267109 91.077839
 -1.256637 90.176299
 -1.246165 89.257956
 -1.235693 88.419497
 -1.225221 87.490163
 -1.214749 86.637161
 -1.204277 85.743184
 -1.193805 84.798935
 -1.183333 83.857729
 -1.172861 82.945961
 -1.162389 82.025488
 -1.151917 81.151810
 -1.141445 80.139318
 -1.130973 79.210388
 -1.120501 78.240780
 -1.110029 77.372213
 -1.099557 76.430526
 -1.089085 75.533060
 -1.078613 74.656136
 -1.068142 73.774347
 -1.057670 72.895860
 -1.047198 72.016598
 -1.036726 71.168133
 -1.026254 70.270657
 -1.015782 69.425415
 -1.005310 68.596757
 -0.994838 67.748479
 -0.984366 66.915842
 -0.973894 66.082096
 -0.963422 65.235320
 -0.952950 64.379189
 -0.942478 63.615932
 -0.932006 62.756676
 -0.921534 61.954204
 -0.911062 61.131527
 -0.900590 60.350142
 -0.890118 59.544927
 -0.879646 58.755611
 -0.869174 57.913439
 -0.858702 57.172307
 -0.848230 56.382576
 -0.837758 55.679935
 -0.827286 54.936266
 -0.816814 54.179444
 -0.806342 53.461064
 -0.795870 52.779146
 -0.785398 52.017239
 -0.774926 51.337655
 -0.764454 50.620631
 -0.753982 49.988533
 -0.743510 49.288301
 -0.733038 48.543217
 -0.722566 47.913000
 -0.712094 47.276914
 -0.701622 46.609543
 -0.691150 45.932331
 -0.680678 45.339771
 -0.670206 44.709064
 -0.659734 44.120706
 -0.649262 43.526813
 -0.638791 42.914526
 -0.628319 42.363706
 -0.617847 41.851075
 -0.607375 41.287410
 -0.596903 40.764783
 -0.586431 40.203065
 -0.575959 39.666727
 -0.565487 39.149631
 -0.555015 38.627281
 -0.544543 38.154514
 -0.534071 37.622712
 -0.523599 37.145344
 -0.513127 36.677526
 -0.502655 36.189488
 -0.492183 35.694645
 -0.481711 35.257155
 -0.471239 34.821894
 -0.460767 34.390364
 -0.450295 33.971538
 -0.439823 33.596379
 -0.429351 33.186017
 -0.418879 32.835088
 -0.408407 32.431807
 -0.397935 32.089057
 -0.387463 31.713566
 -0.376991 31.333567
 -0.366519 30.981953
 -0.356047 30.710161
 -0.345575 30.402554
 -0.335103 30.079040
 -0.324631 29.816428
 -0.314159 29.505432
 -0.303687 29.243631
 -0.293215 29.045336
 -0.282743 28.764497
 -0.272271 28.560670
 -0.261799 28.300567
 -0.251327 28.119355
 -0.240855 27.964089
 -0.230383 27.756975
 -0.219911 27.603946
 -0.209440 27.402745
 -0.198968 27.215183
 -0.188496 27.073639
 -0.178024 26.897311
 -0.167552 26.778578
 -0.157080 26.621979
 -0.146608 26.476936
 -0.136136 26.419888
 -0.125664 26.240279
 -0.115192 26.123871
 -0.104720 26.047971
 -0.094248 25.952275
 -0.083776 25.830490
 -0.073304 25.782562
 -0.062832 25.718511
 -0.052360 25.676322
 -0.041888 25.647814
 -0.031416 25.564794
 -0.020944 25.539048
 -0.010472 25.530168
 -0.000000 25.520970
 0.010472 25.567782
 0.020944 25.522035
 0.031416 25.566469
 0.041888 25.572810
 0.052360 25.570029
 0.062832 25.671228
 0.073304 25.679676
 0.083776 25.752400
 0.094248 25.849259
 0.104720 25.902737
 0.115192 26.025313
 0.125664 26.095113
 0.136136 26.267597
 0.146608 26.348847
 0.157080 26.489876
 0.167552 26.631566
 0.178024 26.792238
 0.188496 26.938858
 0.198968 27.118543
 0.209440 27.276355
 0.219911 27.442548
 0.230383 27.659596
 0.240855 27.849935
 0.251327 28.042810
 0.261799 28.293450
 0.272271 28.551390
 0.282743 28.782542
 0.293215 29.094240
 0.303687 29.324552
 0.314159 29.673590
 0.324631 29.998679
 0.335103 30.317748
 0.345575 30.633945
 0.356047 30.939594
 0.366519 31.282467
 0.376991 31.593605
 0.387463 31.923327
 0.397935 32.202589
 0.408407 32.562465
 0.418879 32.919726
 0.429351 33.275309
 0.439823 33.654859
 0.450295 34.072632
 0.460767 34.451408
 0.471239 34.888223
 0.481711 35.286311
 0.492183 35.730834
 0.502655 36.235813
 0.513127 36.696970
 0.523599 37.202062
 0.534071 37.634870
 0.544543 38.138313
 0.555015 38.611568
 0.565487 39.151942
 0.575959 39.690363
 0.586431 40.196947
 0.596903 40.727374
 0.607375 41.294159
 0.617847 41.858674
 0.628319 42.436832
 0.638791 43.052876
 0.649262 43.608074
 0.659734 44.219523
 0.670206 44.823910
 0.680678 45.471191
 0.691150 46.093806
 0.701622 46.720697
 0.712094 47.405948
 0.722566 48.018687
 0.733038 48.674782
 0.743510 49.356076
 0.753982 50.030494
 0.764454 50.729950
 0.774926 51.439152
 0.785398 52.099270
 0.795870 52.787328
 0.806342 53.532891
 0.816814 54.265158
 0.827286 55.024580
 0.837758 55.720340
 0.848230 56.450739
 0.858702 57.245519
 0.869174 57.957286
 0.879646 58.799096
 0.890118 59.542011
 0.900590 60.277737
 0.911062 61.077772
 0.921534 61.904263
 0.932006 62.710840
 0.942478 63.498010
 0.952950 64.315262
 0.963422 65.171421
 0.973894 65.973708
 0.984366 66.791932
 0.994838 67.701846
 1.005310 68.516413
 1.015782 69.379949
 1.026254 70.218477
 1.036726 71.062046
 1.047198 71.887306
 1.057670 72.783394
 1.068142 73.657757
 1.078613 74.496834
 1.089085 75.378372
 1.099557 76.209777
 1.110029 77.153072
 1.120501 77.985496
 1.130973 78.892101
 1.141445 79.750659
 1.151917 80.664530
 1.162389 81.528497
 1.172861 82.419825
 1.183333 83.349331
 1.193805 84.237912
 1.204277 85.150448
 1.214749 86.002710
 1.225221 86.932984
 1.235693 87.823986
 1.246165 88.678846
 1.256637 89.587556
 1.267109 90.463343
 1.277581 91.375217
 1.288053 92.274748
 1.298525 93.130471
 1.308997 93.994658
 1.319469 94.850139
 1.329941 95.741822
 1.340413 96.608596
 1.350885 97.382230
 1.361357 98.292276
 1.371829 99.153602
 1.382301 99.982672
 1.392773 100.797077
 1.403245 101.720125
 1.413717 102.546823
 1.424189 103.383105
 1.434661 104.179450
 1.445133 105.049599
 1.455605 105.968703
 1.466077 106.728317
 1.476549 107.602774
 1.487021 108.352242
 1.497492 109.210682
 1.507964 110.041862
 1.518436 110.806109
 1.528908 111.703698
 1.539380 112.285159
 1.549852 113.043133
 1.560324 113.662700
 1.570796 114.181294
 1.581268 114.450034
 1.591740 114.612298
 1.602212 114.433433
 1.612684 114.175558
 1.623156 113.544726
 1.633628 113.087336
 1.644100 112.237879
 1.654572 111.525859
 1.665044 110.803378
 1.675516 110.054404
 1.685988 109.248979
 1.696460 108.463120
 1.706932 107.716723
 1.717404 106.924461
 1.727876 106.130280
 1.738348 105.294608
 1.748820 104.512141
 1.759292 103.715408
 1.769764 102.969883
 1.780236 102.153127
 1.790708 101.283772
 1.801180 100.498578
 1.811652 99.712949
 1.822124 98.866813
 1.832596 98.018591
 1.843068 97.178160
 1.853540 96.316778
 1.864012 95.463287
 1.874484 94.614532
 1.884956 93.795025
 1.895428 92.900420
 1.905900 92.005868
 1.916372 91.175998
 1.926843 90.273705
 1.937315 89.405074
 1.947787 88.578368
 1.958259 87.702070
 1.968731 86.807013
 1.979203 85.957636
 1.989675 85.059118
 2.000147 84.226749
 2.010619 83.331836
 2.021091 82.421319
 2.031563 81.575351
 2.042035 80.708412
 2.052507 79.845727
 2.062979 79.005262
 2.073451 78.122535
 2.083923 77.232343
 2.094395 76.415353
 2.104867 75.573210
 2.115339 74.728758
 2.125811 73.906050
 2.136283 73.032824
 2.146755 72.185383
 2.157227 71.353418
 2.167699 70.502892
 2.178171 69.717588
 2.188643 68.884126
 2.199115 68.054477
 2.209587 67.157172
 2.220059 66.384190
 2.230531 65.559277
 2.241003 64.733391
 2.251475 63.955557
 2.261947 63.159670
 2.272419 62.387514
 2.282891 61.582144
 2.293363 60.746714
 2.303835 60.016829
 2.314307 59.199190
 2.324779 58.428192
 2.335251 57.678229
 2.345723 56.900897
 2.356194 56.189628
 2.366666 55.382048
 2.377138 54.622806
 2.387610 53.929022
 2.398082 53.151682
 2.408554 52.436040
 2.419026 51.753949
 2.429498 50.940249
 2.439970 50.290773
 2.450442 49.566306
 2.460914 48.860175
 2.471386 48.166425
 2.481858 47.510591
 2.492330 46.837338
 2.502802 46.134997
 2.513274 45.509507
 2.523746 44.860077
 2.534218 44.225305
 2.544690 43.570811
 2.555162 43.003434
 2.565634 42.342796
 2.576106 41.731649
 2.586578 41.123294
 2.597050 40.579995
 2.607522 39.986611
 2.617994 39.436576
 2.628466 38.926734
 2.638938 38.372225
 2.649410 37.845076
 2.659882 37.290254
 2.670354 36.804816
 2.680826 36.317041
 2.691298 35.841390
 2.701770 35.366864
 2.712242 34.904992
 2.722714 34.484329
 2.733186 33.983542
 2.743658 33.556169
 2.754130 33.099838
 2.764602 32.696291
 2.775074 32.272585
 2.785545 31.887264
 2.796017 31.511447
 2.806489 31.148132
 2.816961 30.794522
 2.827433 30.421727
 2.837905 30.096157
 2.848377 29.763206
 2.858849 29.493482
 2.869321 29.171632
 2.879793 28.858933
 2.890265 28.579258
 2.900737 28.365862
 2.911209 28.115104
 2.921681 27.845182
 2.932153 27.599568
 2.942625 27.391070
 2.953097 27.228180
 2.963569 26.956208
 2.974041 26.785719
 2.984513 26.633401
 2.994985 26.461941
 3.005457 26.254566
 3.015929 26.204015
 3.026401 26.058800
 3.036873 25.924409
 3.047345 25.847125
 3.057817 25.761435
 3.068289 25.661661
 3.078761 25.627948
 3.089233 25.583642
 3.099705 25.560340
 3.110177 25.537795
 3.120649 25.590866
 3.131121 25.511683
